d3mIndex,mido,pmid,py,py2,py3,terriss,riveriss,mariss,terrAtt,rivAtt,marAtt,minpol,rbal,lnkmdist
18321,0,0,70,4900,343000,0,0,0,0,0,0,3,0.0997032331962305,7.86326672400957
21897,0,0,1,1,1,0,0,0,0,0,0,-6,NA,7.07496319796604
8716,0,0,19,361,6859,0,0,0,0,0,0,-7,0.0298013245033113,8.05642676752298
19450,0,0,11,121,1331,0,0,0,0,0,0,-9,NA,7.2086003379602
23389,0,0,65,4225,274625,0,0,0,0,0,0,7,0.0692310080407314,7.85205020726589
19386,0,0,17,289,4913,0,0,0,0,0,0,-9,0.143719806763285,6.75809450442773
11151,0,0,11,121,1331,0,0,0,0,0,0,-10,0.61765137076675,7.29844510150815
2804,0,0,81,6561,531441,0,0,0,0,0,0,-8,0.103256457287188,7.82724090175281
13628,0,0,22,484,10648,0,0,0,0,0,0,-7,0.254528985507246,8.73020559553099
1118,0,0,53,2809,148877,0,0,0,0,0,0,-3,0.396726149230857,8.16394095475501
10512,0,0,38,1444,54872,0,0,0,0,0,0,-5,0.471112348600863,7.68570306123455
490,0,0,3,9,27,0,0,0,0,0,0,-4,0.142885194397172,8.23244015847034
10162,0,0,23,529,12167,0,0,0,0,0,0,3,0.0444517435813215,7.29709100516042
569,0,0,82,6724,551368,0,0,0,0,0,0,-8,0.0926369547476768,8.23244015847034
24150,0,0,53,2809,148877,0,0,0,0,0,0,2,0.2580600905474,6.91075078796194
21666,0,0,20,400,8000,0,0,0,0,0,0,-6,0.22221191315643,8.75872660784204
15829,0,0,0,0,0,0,0,0,0,0,0,NA,0.00167248603351955,8.57791192645094
18493,0,0,23,529,12167,0,0,0,0,0,0,-9,0.344302783525799,8.10681603894705
9117,0,0,41,1681,68921,0,0,0,0,0,0,-9,0.157627906976744,8.69767973226446
11323,0,0,65,4225,274625,0,0,0,0,0,0,-9,0.0277469478357381,7.94342776787637
20470,0,0,5,25,125,1,0,1,0,0,0,-6,0.496114996114996,5.30330490805908
840,0,0,83,6889,571787,0,0,0,0,0,0,-7,0.135836371383931,8.45574322910002
743,0,0,76,5776,438976,0,0,0,0,0,0,6,0.619727731879453,8.43468076984177
17316,0,0,21,441,9261,0,0,0,0,0,0,-1,0.8272747735074,8.90123035211078
3271,0,0,9,81,729,0,0,0,0,0,0,-3,0.338801310931055,8.02518932189084
1553,0,0,38,1444,54872,0,0,0,0,0,0,-5,0.923428207306712,8.52436739516424
10063,0,0,9,81,729,0,0,0,0,0,0,-3,0.146868402533427,7.16472037877186
18783,0,0,43,1849,79507,0,0,0,0,0,0,-9,0.499215809284818,8.6447065117152
21458,0,0,82,6724,551368,0,0,0,0,0,0,-10,0.628842030021444,8.61558951327243
14058,0,0,6,36,216,0,0,0,0,0,0,-1,0.822156150203722,7.71154897962915
7655,0,0,46,2116,97336,0,0,0,0,0,0,-5,0.0417264300174577,8.21093973337902
1362,0,0,27,729,19683,0,0,0,0,0,0,-9,0.273582881142892,8.47741232140439
21736,0,0,0,0,0,0,0,0,0,0,0,-5,0.564521398235871,5.8805329864007
24392,0,0,34,1156,39304,0,0,0,0,0,0,-5,0.0907042253521127,8.02551638648901
124,0,0,10,100,1000,0,0,0,0,0,0,-6,0.0127090465752075,7.65207074611648
14367,0,0,1,1,1,0,0,0,0,0,0,-6,0.116827772580813,8.33495163142245
174,0,1,12,144,1728,0,0,0,0,0,0,-1,0.314852840520192,6.55819780281227
6524,0,0,18,324,5832,0,0,0,0,0,0,-5,0.108023770736296,8.29579811063615
10599,0,0,54,2916,157464,0,0,0,0,0,0,-10,0.156071719641402,8.14554963178358
19956,0,0,31,961,29791,0,0,0,0,0,0,-10,0.0185768982149073,8.60116662519242
10080,0,0,26,676,17576,0,0,0,0,0,0,-3,0.0934995547640249,7.16472037877186
14227,0,0,7,49,343,0,0,0,0,0,0,-9,0.132118451025057,8.51238163441901
22148,0,0,76,5776,438976,0,0,0,0,0,0,-8,0.0612706404403294,7.65964295456468
818,0,0,61,3721,226981,0,0,0,0,0,0,7,0.191481882098432,8.45574322910002
11249,0,0,7,49,343,0,0,0,0,0,0,NA,0.011829808165273,7.028201432058
6209,0,1,4,16,64,1,0,0,0,0,0,-3,0.000555186081894675,8.04012466444838
16077,0,0,3,9,27,0,0,0,0,0,0,NA,0.00144989037414244,8.56445838388335
19532,0,0,6,36,216,1,0,0,0,0,0,-5,0.123537508602891,7.48829351515943
16290,0,0,0,0,0,0,0,0,0,0,0,NA,0.00112135719564309,8.63870260881343
19153,0,1,25,625,15625,0,0,0,0,0,0,-3,0.315151515151515,5.84354441703136
1249,0,0,4,16,64,0,0,0,0,0,0,-4,0.289958734525447,8.30251371851416
6233,0,1,12,144,1728,0,0,0,0,0,0,-8,0.000962790245264221,8.04012466444838
22825,0,0,84,7056,592704,0,0,0,0,0,0,-5,0.125150595152041,8.68558484267669
9645,0,1,0,0,0,0,0,0,0,0,0,NA,0.00120467229863674,7.80710329012598
14801,0,0,23,529,12167,0,0,0,0,0,0,-1,0.00659298780487805,8.56978564153541
4615,0,0,13,169,2197,0,0,0,0,0,0,0,0.000594848611028493,8.29629711264251
4754,0,0,24,576,13824,0,0,0,0,0,0,-9,0.00639573170972156,8.63958779962984
2214,0,0,27,729,19683,0,0,0,0,0,0,-3,0.56655737704918,8.18479265416508
14329,0,0,1,1,1,0,0,0,0,0,0,NA,0.0101316064340923,5.8805329864007
11700,0,0,22,484,10648,0,0,0,0,0,0,-3,0.168794056010669,7.18765716411496
9381,0,0,50,2500,125000,0,0,0,0,0,0,-10,0.545609611391279,8.8446246833853
14876,0,1,4,16,64,0,0,0,0,0,0,NA,0.207514450867052,5.55682806169954
5825,0,0,4,16,64,0,0,0,0,0,0,NA,1.30369357750458e-05,7.9229859587112
11543,0,0,63,3969,250047,0,0,0,0,0,0,-10,0.65385989992852,7.53529670244409
10199,0,0,60,3600,216000,0,0,0,0,0,0,-7,0.0695128249268377,7.29709100516042
4630,0,0,4,16,64,0,0,0,0,0,0,7,0.000380122770949915,8.36007143564403
18697,0,0,47,2209,103823,0,0,0,0,0,0,-5,0.920965309200603,8.34593026197902
18952,0,0,32,1024,32768,0,0,0,0,0,0,-9,0.0780387459639621,8.76139348525606
4626,0,0,0,0,0,0,0,0,0,0,0,NA,0.000327362890780781,8.36007143564403
20001,0,0,76,5776,438976,0,0,0,0,0,0,-4,0.0181555812549252,8.60116662519242
4290,0,0,47,2209,103823,0,0,0,0,0,0,0,0.457782348907826,7.20489251020467
5350,0,0,80,6400,512000,0,0,1,0,0,0,-7,0.00468001409068533,9.03384182848502
1551,0,0,36,1296,46656,0,0,0,0,0,0,-10,0.90163444289416,8.52436739516424
6001,0,1,18,324,5832,0,0,0,0,0,0,-3,0.00406788983062799,8.0040315078527
17160,0,0,45,2025,91125,0,0,0,0,0,0,-9,0.0490271653664703,8.80866806210672
21343,0,0,57,3249,185193,0,0,0,0,0,0,-5,0.568125829069547,8.30745932701195
24229,0,0,45,2025,91125,0,0,1,0,0,0,-3,0.0448773200022985,7.76302130901852
12788,0,0,37,1369,50653,0,0,0,0,0,0,-9,0.0521414695815732,8.02715010683277
781,0,0,24,576,13824,0,0,0,0,0,0,-5,0.964741810105497,8.45574322910002
2982,0,0,79,6241,493039,0,0,0,0,0,0,-10,0.474228506243996,8.03300949859667
15954,0,0,1,1,1,0,0,0,0,0,0,NA,0.0240217929668153,7.83991936001258
16519,0,0,4,16,64,0,0,0,0,0,0,NA,0.00231614760533892,7.86172707782398
12290,0,0,13,169,2197,0,0,0,0,0,0,-3,0.762783544790465,8.52218073292728
4275,0,0,32,1024,32768,0,0,0,0,0,0,-2,0.394690883688439,7.20489251020467
4517,0,0,5,25,125,0,0,0,0,0,0,-3,0.00330093363519,8.1164170727942
4521,0,0,9,81,729,0,0,0,0,0,0,-3,0.00364525444177962,8.1164170727942
9782,0,0,77,5929,456533,0,0,0,0,0,0,-7,0.225062834993792,7.48885295573346
16509,0,0,1,1,1,0,0,0,0,0,0,NA,0.00299196189342066,7.95577578153419
12826,0,0,75,5625,421875,0,0,0,0,0,0,-3,0.0611862479909052,8.02715010683277
12030,0,0,81,6561,531441,0,0,0,0,0,0,6,0.532103927131552,7.71957398925958
6291,0,0,11,121,1331,0,0,0,0,0,0,10,0.000356455572442188,8.09620827165004
11464,0,0,55,3025,166375,0,0,0,0,0,0,-10,0.867709437963945,7.42297125104942
1838,0,0,13,169,2197,0,0,0,0,0,0,5,0.0220161139216788,8.04622910107538
3672,0,1,33,1089,35937,1,1,0,0,0,0,-10,0.229512921510232,7.55381085200823
20858,0,0,61,3721,226981,0,0,0,0,0,0,-3,0.0773391022174148,7.56682847920833
7170,0,0,65,4225,274625,0,0,0,0,0,0,-7,0.0484167191617351,9.10952506673737
2247,0,0,60,3600,216000,0,0,0,0,0,0,-9,0.407972177635099,8.18479265416508
15440,0,0,12,144,1728,0,0,0,0,0,0,NA,0.0524,6.90475076996184
22449,0,0,68,4624,314432,0,0,0,0,0,0,-9,0.0137164486057971,8.56063574925907
20674,0,0,34,1156,39304,0,0,0,0,0,0,-3,0.522079772079772,6.3578422665081
11238,0,0,7,49,343,0,0,0,0,0,0,NA,0.00907079646017699,7.19518732017871
21069,0,0,53,2809,148877,0,0,0,0,0,0,-6,0.416858237547893,7.56579328242851
3265,0,0,3,9,27,0,0,0,0,0,0,-3,0.303147665657348,8.02518932189084
23921,0,0,37,1369,50653,0,0,0,0,0,0,-3,0.0283610809001924,6.63331843328038
4262,0,0,19,361,6859,0,0,0,0,0,0,2,0.414470552598555,7.20489251020467
12715,0,0,2,4,8,0,0,0,0,0,0,NA,0.00602064933449434,6.98100574072173
426,0,0,29,841,24389,0,0,0,0,0,0,-5,0.410451069489083,7.78322401633604
7389,0,0,5,25,125,0,0,0,0,0,0,10,0.0111140645247035,8.01928379291679
8910,0,0,4,16,64,0,0,0,0,0,0,-3,0.100914019871501,8.6447065117152
19178,0,1,50,2500,125000,0,0,0,0,0,0,-5,0.633694225721785,5.84354441703136
1555,0,0,40,1600,64000,0,0,0,0,0,0,-5,0.965962780831164,8.52436739516424
937,0,0,52,2704,140608,0,0,0,0,0,0,-3,0.138544313256613,7.43248380791712
17016,0,0,81,6561,531441,0,0,0,0,0,0,-4,0.569613394621722,8.82702806850915
15385,0,0,5,25,125,0,0,0,0,0,0,NA,0.0013844049247606,7.37963215260955
22484,0,0,13,169,2197,0,0,0,0,0,0,-3,0.435976869062371,8.22335889947926
3201,0,1,0,0,0,1,0,0,0,0,0,-3,0.0322816063084666,7.31920245876785
12580,0,0,57,3249,185193,0,0,0,0,0,0,-10,0.80919434194342,8.70350676947973
22610,0,0,49,2401,117649,0,0,0,0,0,0,-8,0.545270612038442,8.55313931818971
10847,0,0,18,324,5832,0,0,0,0,0,0,0,0.194418963935693,8.6569551337914
20855,0,0,58,3364,195112,0,0,0,0,0,0,-5,0.0961023220209237,7.56682847920833
18582,0,0,22,484,10648,0,0,0,0,0,0,-3,0.0454057717286949,8.65712903171375
16355,0,0,4,16,64,0,0,0,0,0,0,NA,0.0107522400500104,7.91899248816525
4368,0,1,27,729,19683,1,1,0,0,0,0,-8,0.125675230330558,5.37063802812766
21842,0,0,16,256,4096,0,0,0,0,0,0,-9,0.2988554472234,6.53813982376767
6736,0,0,51,2601,132651,0,0,0,0,0,0,-7,0.221211889010924,8.75998249497728
2455,0,0,88,7744,681472,0,0,0,0,0,0,8,0.238485011667564,8.37124213593193
18585,0,0,25,625,15625,0,0,0,0,0,0,-3,0.0538180196253345,8.65712903171375
3479,0,0,37,1369,50653,1,0,0,0,0,0,-7,0.0844625968955518,7.73061406606374
6835,0,0,10,100,1000,0,0,0,0,0,0,2,0.07418115690321,8.83419131820207
22648,0,0,87,7569,658503,0,0,0,0,0,0,-8,0.399633603768647,8.55313931818971
3767,0,1,30,900,27000,0,0,0,0,0,0,-3,0.0718668716858034,7.70210434005105
5503,0,1,0,0,0,1,0,0,0,0,0,-7,0.00959887382950817,7.50273821075485
6336,0,0,56,3136,175616,0,0,0,0,0,0,10,0.00133307968081903,8.09620827165004
13730,0,0,5,25,125,0,0,0,0,0,0,NA,0.0293950177935943,7.46908388492123
11383,0,0,45,2025,91125,0,0,0,0,0,0,-9,0.871329526916803,7.5923661285198
10875,0,0,46,2116,97336,0,0,0,0,0,0,-9,0.160274480712166,8.6569551337914
20629,0,1,11,121,1331,0,0,1,0,0,0,-8,0.838680109990834,5.50938833662798
24397,0,0,39,1521,59319,0,0,0,0,0,0,-5,0.144901315789474,8.02551638648901
13144,0,0,56,3136,175616,0,0,0,0,0,0,-10,0.403329549754067,7.54168309988211
3765,0,1,28,784,21952,0,0,0,0,0,0,-10,0.0714372740933274,7.70210434005105
7635,0,0,26,676,17576,0,0,0,0,0,0,5,0.0439657376630018,8.21093973337902
9467,0,0,51,2601,132651,0,0,0,0,0,0,-10,0.181699219696603,7.04925484125584
22001,0,1,4,16,64,1,0,0,0,0,0,-5,0.115148936170213,7.36201055125973
16884,0,0,39,1521,59319,0,0,0,0,0,0,-6,0.260992236318879,8.35725915349991
1153,0,0,88,7744,681472,0,0,0,0,0,0,7,0.19811320754717,8.16394095475501
14433,0,0,2,4,8,0,0,0,0,0,0,-1,0.217567989996874,7.95402108727804
423,0,0,26,676,17576,0,0,0,0,0,0,-5,0.510322370563334,7.78322401633604
11659,0,0,37,1369,50653,0,0,0,0,0,0,-9,0.452321061056483,7.37525577800975
17517,0,0,33,1089,35937,0,0,0,0,0,0,-9,0.0918677211599426,6.97073007814353
22827,0,0,86,7396,636056,0,0,0,0,0,0,-1,0.140608151822299,8.68558484267669
11556,0,0,5,25,125,0,0,0,0,0,0,-5,0.298973391996648,7.41697962138115
19965,0,0,40,1600,64000,0,0,0,0,0,0,-7,0.0167174237024558,8.60116662519242
6469,0,0,33,1089,35937,0,0,0,0,0,0,-5,0.190620187202442,8.41648848729461
14417,0,0,14,196,2744,0,0,0,0,0,0,-3,0.945098689666611,8.06808962627824
11957,0,0,8,64,512,0,0,0,0,0,0,-3,0.44310936733693,7.71957398925958
10940,0,0,40,1600,64000,0,0,0,0,0,0,-8,0.0519493583571644,8.70566247879643
7275,0,0,13,169,2197,0,0,0,0,0,0,-10,0.0323475887170155,7.99934295271328
10809,0,0,51,2601,132651,0,0,0,0,0,0,-9,0.906921241050119,8.54012816269873
13514,0,0,20,400,8000,0,0,0,0,0,0,-7,0.171291866028708,8.27001306227379
21793,0,1,47,2209,103823,0,0,1,0,0,0,-8,0.654102735156771,5.8805329864007
24159,0,0,62,3844,238328,0,0,0,0,0,0,-1,0.27477728285078,6.91075078796194
6634,0,0,19,361,6859,0,0,0,0,0,0,-1,0.073918447712598,8.52555810774787
16376,0,0,7,49,343,0,0,0,0,0,0,NA,0.00672633198154104,7.89766815072691
4314,0,0,71,5041,357911,0,0,0,0,0,0,6,0.249176153385261,7.20489251020467
5030,0,0,30,900,27000,0,0,0,0,0,0,-3,0.0014545607581602,8.90693533905917
2324,0,0,47,2209,103823,0,0,0,0,0,0,-1,0.372808306396317,8.23403420769204
6205,0,1,0,0,0,1,0,0,0,0,0,-3,0.00100087738650749,8.04012466444838
5050,0,0,50,2500,125000,0,0,0,0,0,0,-5,0.00116367778430125,8.90693533905917
3494,0,0,52,2704,140608,1,0,0,0,0,0,0,0.0591332793684439,7.73061406606374
17283,0,0,78,6084,474552,0,0,0,0,0,0,-7,0.234769751098345,8.79133399330135
2239,0,0,52,2704,140608,0,0,0,0,0,0,-5,0.442132840191093,8.18479265416508
3241,0,1,38,1444,54872,0,0,0,0,0,0,-9,0.0214052527866827,7.31920245876785
2040,0,0,33,1089,35937,0,0,0,0,0,0,-10,0.0583118735757823,8.23747928861363
14780,0,0,2,4,8,0,0,0,0,0,0,6,0.00823418170356946,8.56978564153541
2990,0,0,87,7569,658503,0,0,0,0,0,0,7,0.631365203844067,8.03300949859667
9851,0,0,52,2704,140608,0,0,0,0,0,0,-9,0.304863180709835,7.15148546390474
760,0,0,3,9,27,0,0,0,0,0,0,-3,0.687328184317319,8.45574322910002
6083,0,1,39,1521,59319,1,0,0,1,0,0,-1,0.00134922385480388,7.98002359231065
3834,0,0,36,1296,46656,0,0,0,0,0,0,0,0.817619100254228,7.75233516330229
7372,0,0,54,2916,157464,0,0,0,0,0,0,-3,0.0636986998879799,8.01532730902172
11148,0,0,8,64,512,0,0,0,0,0,0,-9,0.490747247598969,7.29844510150815
17019,0,0,84,7056,592704,0,0,0,0,0,0,-3,0.514258771367477,8.82702806850915
1233,0,0,78,6084,474552,0,0,0,0,0,0,-7,0.164718073483364,7.97315543344413
1152,0,0,87,7569,658503,0,0,0,0,0,0,7,0.186588921282799,8.16394095475501
16060,0,0,8,64,512,0,0,0,0,0,0,NA,0.00504004929143561,8.11402544235676
288,0,1,35,1225,42875,0,0,0,0,0,0,-7,0.634099172275083,7.539027055824
15835,0,0,6,36,216,0,0,0,0,0,0,NA,0.00177157525579377,8.57791192645094
15750,0,0,9,81,729,0,0,0,0,0,0,NA,0.00100799443865137,6.64248680136726
6749,0,0,64,4096,262144,0,0,0,0,0,0,7,0.286735111535575,8.75998249497728
6182,0,1,56,3136,175616,0,0,1,0,0,0,-6,0.00335400997500542,8.01433573729942
20411,0,0,36,1296,46656,0,0,0,0,0,0,0,0.191886813308279,8.74735207762435
7401,0,0,17,289,4913,0,0,0,0,0,0,10,0.0124650943713622,8.01928379291679
11744,0,0,66,4356,287496,0,0,0,0,0,0,-10,0.691096901131333,7.18765716411496
24169,0,0,72,5184,373248,0,0,0,0,0,0,-7,0.372926343729263,6.91075078796194
8665,0,0,53,2809,148877,0,0,0,0,0,0,-9,0.294957533605297,7.68937110752969
10596,0,0,51,2601,132651,0,0,0,0,0,0,-9,0.170387540156968,8.14554963178358
14747,0,0,17,289,4913,0,0,0,0,0,0,8,0.028413962033068,8.12474302038557
6013,0,1,30,900,27000,0,0,0,0,0,0,3,0.00515963453033386,8.0040315078527
21128,0,0,22,484,10648,0,0,0,0,0,0,-9,0.160363810435615,8.06148686687133
18225,0,0,64,4096,262144,0,0,0,0,0,0,-5,0.133293468511321,7.6515955738576
22089,0,0,17,289,4913,0,0,0,0,0,0,-6,0.254015603487838,7.65964295456468
22589,0,0,28,784,21952,0,0,0,0,0,0,-10,0.50044656147663,8.55313931818971
7584,0,0,54,2916,157464,0,0,0,0,0,0,-6,0.839994086630858,8.18618599422608
18413,0,0,33,1089,35937,0,0,0,0,0,0,-9,0.874662430500397,7.64683139143048
18476,0,0,6,36,216,0,0,0,0,0,0,-9,0.465068247126437,8.10681603894705
15383,0,0,3,9,27,0,0,0,0,0,0,NA,0.00140042338381371,7.37963215260955
14475,0,0,16,256,4096,0,0,0,0,0,0,-6,0.985538068906848,8.01994168767737
9249,0,0,3,9,27,0,0,0,0,0,0,1,0.239271393225834,8.83010431791379
22251,0,0,50,2500,125000,0,0,0,0,0,0,-8,0.303120146830439,7.37838371299671
4836,0,1,12,144,1728,0,0,0,0,0,0,-3,0.0343357330826261,8.81314100828505
16824,0,0,69,4761,328509,0,0,0,0,0,0,-6,0.0915134738685026,8.04622910107538
14016,0,0,3,9,27,0,0,0,0,0,0,1,0.0718779123951538,6.29341927884648
9275,0,0,29,841,24389,0,0,0,0,0,0,-8,0.249651057773885,8.83010431791379
1767,0,0,5,25,125,0,0,0,0,0,0,-9,0.0110475155080898,8.42704964156327
11819,0,0,73,5329,389017,0,0,0,0,0,0,6,0.215096056081768,7.3790081276283
18577,0,0,17,289,4913,0,0,0,0,0,0,-9,0.0301796287505934,8.65712903171375
11572,0,0,21,441,9261,0,0,0,0,0,0,-8,0.225542570951586,7.41697962138115
19622,0,0,6,36,216,0,0,0,0,0,0,-3,0.173891983531121,7.72090525193678
15392,0,0,12,144,1728,0,0,0,0,0,0,NA,0.000965717044905843,7.37963215260955
19315,0,1,29,841,24389,0,0,0,0,0,0,-9,0.243153364632238,6.2709884318583
15531,0,0,8,64,512,0,0,0,0,0,0,NA,0.00385458660442747,8.5387589693308
17027,0,0,2,4,8,0,0,0,0,0,0,-9,0.0949891067538126,8.55929436743487
2399,0,0,32,1024,32768,0,0,0,0,0,0,-8,0.0834288094990105,8.37124213593193
2480,0,0,23,529,12167,0,0,0,0,0,0,-3,0.319956616052061,8.40020983593042
19116,0,1,8,64,512,1,0,0,0,0,0,-9,0.548732943469786,5.84354441703136
22407,0,0,26,676,17576,0,0,0,0,0,0,-3,0.0157004497668387,8.56063574925907
11446,0,0,37,1369,50653,0,0,0,0,0,0,-5,0.436811594202899,7.42297125104942
3934,0,0,46,2116,97336,0,0,0,0,0,0,-9,0.163514426324423,7.34923082461333
21176,0,0,70,4900,343000,0,0,0,0,0,0,-7,0.157455979830019,8.06148686687133
14898,0,0,9,81,729,0,0,0,0,0,0,NA,0.234104046242775,5.19849703126583
24769,0,0,63,3969,250047,0,0,0,0,0,0,4,0.319005270092227,8.59081533128685
20292,0,0,7,49,343,0,0,0,0,0,0,0,0.0297290379200644,8.72631895096224
19507,0,0,68,4624,314432,0,0,0,0,0,0,-7,0.603594263003283,7.2086003379602
17462,0,0,77,5929,456533,0,0,0,0,0,0,-8,0.0563972835006211,8.92159106356398
13202,0,0,32,1024,32768,0,0,0,0,0,0,-9,0.270510483135825,7.49164547360513
11681,0,0,3,9,27,0,0,0,0,0,0,-3,NA,7.18765716411496
8552,0,0,25,625,15625,0,0,0,0,0,0,-5,0.932904826341904,7.71199650704767
17806,0,1,44,1936,85184,0,0,0,0,0,0,-8,0.031524926686217,7.37462901521894
22291,0,0,0,0,0,0,0,0,0,0,0,-5,0.171411566312866,7.96485088744731
14124,0,0,16,256,4096,0,0,0,0,0,0,-4,0.0228479580315454,8.08116577772543
13228,0,0,58,3364,195112,0,0,0,0,0,0,6,0.25388665997994,7.49164547360513
21366,0,0,80,6400,512000,0,0,0,0,0,0,-10,0.615631416837782,8.30745932701195
18065,0,0,3,9,27,0,0,0,0,0,0,8,0.0178701677607586,8.3742461820963
14592,0,0,21,441,9261,0,0,0,0,0,0,8,0.00548897411313519,7.52940645783701
12695,0,0,10,100,1000,0,0,0,0,0,0,NA,0.00410821643286573,6.98378996525813
7008,0,0,43,1849,79507,0,0,0,0,0,0,5,0.222406752192296,9.07394774707063
3991,0,1,0,0,0,0,0,0,0,0,0,-3,0.0430465220197607,6.91075078796194
17890,0,0,48,2304,110592,0,0,0,0,0,0,-6,0.0183668601415282,7.56268124672188
18600,0,0,40,1600,64000,0,0,0,0,0,0,-9,0.0615888032138923,8.65712903171375
24693,0,0,74,5476,405224,0,0,0,0,0,0,-9,0.0486445927392318,8.56978564153541
10517,0,0,43,1849,79507,0,0,0,0,0,0,-9,0.445387734414597,7.68570306123455
14712,0,0,6,36,216,0,0,0,0,0,0,-9,0.000963268469565699,8.13153071060425
12044,0,0,13,169,2197,0,0,0,0,0,0,-3,0.16626162741976,8.15392513200786
986,0,0,11,121,1331,0,0,0,0,0,0,-6,0.671129632913637,7.89692465626886
4563,0,0,51,2601,132651,0,0,0,0,0,0,-3,0.0141765480071174,8.1164170727942
923,0,0,38,1444,54872,0,0,0,0,0,0,-5,0.757221750212404,7.43248380791712
5570,0,1,25,625,15625,1,0,0,0,0,0,-8,0.00157777859249056,7.73455884435476
123,0,0,9,81,729,0,0,0,0,0,0,-8,0.0132512671976828,7.65207074611648
1697,0,0,7,49,343,0,0,0,0,0,0,-7,0.102508516568597,7.9359451033537
4641,0,0,0,0,0,1,0,0,0,0,0,-1,0.00193618257137812,8.3696208269491
8325,0,0,9,81,729,0,0,0,0,0,0,7,0.659154929577465,7.66058546170326
19232,0,1,7,49,343,0,0,0,0,0,0,-9,0.360727728983689,5.14166355650266
21872,0,0,46,2116,97336,0,0,0,0,0,0,0,0.456915056731064,6.53813982376767
14314,0,0,2,4,8,0,0,0,0,0,0,NA,0.00847570077956543,5.10594547390058
19579,0,0,53,2809,148877,0,0,0,0,0,0,-5,0.0520180033940825,7.48829351515943
6626,0,0,11,121,1331,0,0,0,0,0,0,-1,0.0703538377789875,8.52555810774787
9093,0,0,17,289,4913,0,0,0,0,0,0,-3,0.0970392749244713,8.69767973226446
22069,0,1,6,36,216,1,0,1,0,0,0,-1,0.183173537871524,7.36201055125973
10172,0,0,33,1089,35937,0,0,0,0,0,0,-10,0.04860088365243,7.29709100516042
2555,0,1,5,25,125,0,0,0,0,0,0,-3,0.10330747243773,8.06620756800626
9657,0,0,6,36,216,0,0,0,0,0,0,NA,0.00430366672404889,7.82604401351897
745,0,0,78,6084,474552,0,0,0,0,0,0,-9,0.583988064060442,8.43468076984177
10369,0,0,5,25,125,0,0,0,0,0,0,-3,0.676349723678617,7.01750614294126
22042,0,1,45,2025,91125,0,0,0,0,0,0,-8,0.0624356567552837,7.36201055125973
5508,0,1,5,25,125,1,0,0,0,0,0,-7,0.0103091570724974,7.50273821075485
22138,0,0,66,4356,287496,0,0,0,0,0,0,-8,0.0344024625592115,7.65964295456468
17705,0,0,43,1849,79507,0,0,0,0,0,0,-9,0.0415402398497327,7.11963563801764
23573,0,0,39,1521,59319,0,0,0,0,0,0,-9,0.379366106080207,8.48652777710535
16676,0,0,50,2500,125000,0,0,0,0,0,0,-6,0.608525569242255,8.19007704971905
18435,0,0,55,3025,166375,0,0,0,0,0,0,-6,0.603500551267916,7.64683139143048
19888,0,0,53,2809,148877,0,0,0,0,0,0,-3,0.0829899941141848,8.04686951095958
16303,0,0,4,16,64,0,0,0,0,0,0,NA,0.000876805437553101,8.6459381473068
11022,0,0,51,2601,132651,0,0,0,0,0,0,-9,0.643229966226589,8.71719093322313
7923,0,0,34,1156,39304,0,0,0,0,0,0,10,0.00549425838755135,8.29629711264251
12657,0,0,24,576,13824,0,0,0,0,0,0,6,0.502452697967764,7.15070145759253
23346,0,0,22,484,10648,0,0,0,0,0,0,2,0.0627015160869863,7.85205020726589
3141,0,1,30,900,27000,0,0,0,0,0,0,-3,0.0389331340355466,7.68616230349291
21725,0,0,79,6241,493039,0,0,0,0,0,0,-7,0.780701754385965,8.75872660784204
772,0,0,15,225,3375,0,0,0,0,0,0,-5,0.931809300508011,8.45574322910002
3642,0,1,3,9,27,1,0,0,0,0,0,2,0.218625099920064,7.55381085200823
8226,0,0,12,144,1728,0,0,0,0,0,0,-7,0.0754993586219534,8.82644104178258
15159,0,0,6,36,216,0,0,0,0,0,0,NA,0.00117468625468388,8.10772006191053
23110,0,0,35,1225,42875,0,0,0,0,0,0,-5,0.0258255715495343,7.13169851046691
14862,0,0,0,0,0,0,0,0,0,0,0,NA,0.307185628742515,5.55682806169954
8357,0,0,12,144,1728,0,0,0,0,0,0,NA,0.113960113960114,7.61283103040736
2586,0,1,8,64,512,0,0,0,0,0,0,-7,0.151221536386742,8.06620756800626
3684,0,1,3,9,27,1,1,0,1,1,0,-4,0.228717323374743,7.55381085200823
14926,0,0,10,100,1000,0,0,0,0,0,0,-6,0.00150405440753335,8.36053938137086
8868,0,0,47,2209,103823,0,0,0,0,0,0,-2,0.888908733702447,8.28223006329669
11164,0,0,24,576,13824,0,0,0,0,0,0,-9,0.793141592920354,7.29844510150815
16998,0,0,63,3969,250047,0,0,0,0,0,0,-6,0.533196630458878,8.82702806850915
15838,0,0,9,81,729,0,0,0,0,0,0,NA,0.00190708289814707,8.57791192645094
22925,0,0,4,16,64,0,0,0,0,0,0,-3,0.548159354513364,5.82008293035236
19169,0,1,41,1681,68921,0,0,0,0,0,0,-1,0.513838120104439,5.84354441703136
9780,0,0,75,5625,421875,0,0,0,0,0,0,-7,0.232479029262983,7.48885295573346
7763,0,1,1,1,1,0,0,0,0,0,0,-9,0.0298815737778526,8.22255363839696
17043,0,0,18,324,5832,0,0,0,0,0,0,-1,0.0829776777631205,8.55929436743487
